63903211,123.342106524344,41.769768292031
63903214,123.341447085696,41.7685467828356
63903217,123.342080630862,41.7678276380705
63902084,123.357398726505,41.7772153428942
63902086,123.35838624308,41.7774512656224
63902088,123.358982104858,41.7782068861982
63902090,123.359982034129,41.7781201515141
63902092,123.360409732228,41.7771239909843
63902094,123.360676540143,41.7763286155326
63902096,123.360586739261,41.7754888245334
63902098,123.360031743184,41.7745265070131
63903672,123.297515307002,41.7873995442712
63903676,123.297572216431,41.7868708045138
63903680,123.297413446033,41.785429649254
63903684,123.297225788655,41.7836175788088
63903688,123.29585376226,41.7822295250884
63903550,123.302598907037,41.7860807289268
63903554,123.301753917186,41.7871328542555
63903558,123.299294470794,41.787251714556
63903562,123.307810023356,41.7783637110755
63903566,123.305560987054,41.7766894289581
63903570,123.303604435737,41.7752409776801
63903574,123.308788108786,41.7765818310158
63903578,123.357637743231,41.7683553934088
63903581,123.357221434868,41.7685595925885
63903583,123.358547300712,41.7678885021497
63903586,123.358956964766,41.7670829583203
63891063,123.33071544917,41.7681251759075
63891065,123.32926506606,41.7692192479659
63891068,123.328060773472,41.770214242505
63891071,123.326581652579,41.7714621900254
63891073,123.32563306283,41.772139446612
63895693,123.312300901743,41.7391050263545
63895697,123.310991060341,41.7392804291425
63895701,123.309567365666,41.7394219196068
63895705,123.308172822865,41.7396425377279
63895709,123.307445212813,41.7391348921783
63895713,123.308267674909,41.7377152358072
63895717,123.309155331291,41.7363618413977
63895721,123.309995143541,41.7345986865839
63895738,123.316958276139,41.7345923459331
63898502,123.274362901792,41.7814397998984
63898534,123.326082541031,41.7864818572157
63898538,123.278536087391,41.7813336292645
63898542,123.279303558096,41.781280993782
63898546,123.281788197942,41.7812361663868
63895742,123.318444575321,41.7354076367751
63895746,123.318997432079,41.7360873035637
63895750,123.318688656677,41.7373030759701
63895754,123.31842747154,41.7383702851611
63895758,123.316507235702,41.7385967586506
63895762,123.314621868879,41.7387616775384
63896975,123.232550767951,41.7618939448679
63896979,123.232030064065,41.761876000172
63896983,123.231996553634,41.763518056395
63896987,123.231980675336,41.7652197801694
63890843,123.339109276921,41.7887345570456
63890847,123.341613616052,41.7885588047769
63890851,123.339658818218,41.7874420859771
63896408,123.268313855725,41.7745220699462
63896410,123.26922459014,41.774563473419
63896414,123.271698116256,41.7744902968098
63896418,123.273453260264,41.7744197991974
63896422,123.277146199948,41.7744176597976
63896426,123.279458519862,41.7743269936511
63896430,123.279792956267,41.773102256359
63896434,123.279733495,41.7714179770932
63896447,123.281422550564,41.7716350512405
63896451,123.284080302442,41.7721787208262
63896455,123.285960404859,41.7724333999375
63896842,123.306133008373,41.7710055435472
63896846,123.302847326292,41.770312823996
63896850,123.300620171138,41.7698827777689
63948530,123.327300808078,41.8337911758742
63948532,123.326448243832,41.8368975245663
63948534,123.325650103139,41.8381643194657
63948536,123.326502602044,41.8330448219282
